"חדר","שם","פועל","תנאי","רצף","דובר","מקור","תרגום","הערות","ריפוד","False"
"15.0","110.0","7.0","0.0","1.0","99.0","The large brass key is ornately shaped and must weigh a pound at least!","מפתח הנחושת הגדול מעוצב בסגנון מצועצע ושוקל לפחות חצי קילו!","","00000001","False"
"15.0","110.0","58.0","0.0","1.0","99.0","There's nothing written on the key.","שום דבר לא כתוב על גבי המפתח.","","00000000","False"
"15.0","14.0","7.0","0.0","1.0","99.0","Gabriel looks fondly at his father's sketchbook and charcoal pencil.","גבריאל מביט בחיבה על מחברתו של אביו ועל עיפרון הפחם.","","00000001","False"
"15.0","14.0","6.0","0.0","1.0","3.0","","","","0e3a0001","False"
"15.0","14.0","58.0","0.0","1.0","3.0","!!!Do not print this.  COmment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","60.0","7.0","0.0","1.0","99.0","The stone is etched with a peculiar snake design.","על האבן נחקק תגליף מוזר של נחשים.","","00000001","False"
"15.0","60.0","6.0","0.0","1.0","99.0","","","","34060001","False"
"15.0","60.0","58.0","0.0","1.0","99.0","","","","343a0001","False"
"15.0","61.0","7.0","0.0","1.0","99.0","","","","3c070001","False"
"15.0","61.0","6.0","0.0","1.0","99.0","","","","34060001","False"
"15.0","61.0","58.0","0.0","1.0","99.0","","","","343a0001","False"
"15.0","52.0","7.0","0.0","1.0","99.0","","","","3c070001","False"
"15.0","52.0","6.0","0.0","1.0","99.0","The stone doesn't open.","האבן לא נפתחת.","","00000001","False"
"15.0","52.0","58.0","0.0","1.0","99.0","(ARCC)There doesn't seem to be any writing on the stone--unless the snakes themselves are a code of some sort.","לא נראה שמשהו כתוב על האבן--אלא אם כן הנחשים עצמם הם מעין קוד או משהו.","","00000001","False"
"15.0","53.0","7.0","0.0","1.0","99.0","","","","3c070001","False"
"15.0","53.0","6.0","0.0","1.0","99.0","","","","34060001","False"
"15.0","53.0","58.0","0.0","1.0","99.0","","","","343a0001","False"
"15.0","54.0","7.0","0.0","1.0","99.0","","","","3c070001","False"
"15.0","54.0","6.0","0.0","1.0","99.0","","","","34060001","False"
"15.0","54.0","58.0","0.0","1.0","99.0","","","","343a0001","False"
"15.0","55.0","7.0","0.0","1.0","99.0","","","","3c070001","False"
"15.0","55.0","6.0","0.0","1.0","99.0","","","","34060001","False"
"15.0","55.0","58.0","0.0","1.0","99.0","","","","343a0001","False"
"15.0","56.0","7.0","0.0","1.0","99.0","","","","3c070001","False"
"15.0","56.0","6.0","0.0","1.0","99.0","","","","34060001","False"
"15.0","56.0","58.0","0.0","1.0","99.0","","","","343a0001","False"
"15.0","57.0","7.0","0.0","1.0","99.0","","","","3c070001","False"
"15.0","57.0","6.0","0.0","1.0","99.0","","","","34060001","False"
"15.0","57.0","58.0","0.0","1.0","99.0","","","","343a0001","False"
"15.0","58.0","7.0","0.0","1.0","99.0","","","","3c070001","False"
"15.0","58.0","6.0","0.0","1.0","99.0","","","","34060001","False"
"15.0","58.0","58.0","0.0","1.0","99.0","","","","343a0001","False"
"15.0","59.0","7.0","0.0","1.0","99.0","","","","3c070001","False"
"15.0","59.0","6.0","0.0","1.0","99.0","","","","34060001","False"
"15.0","59.0","58.0","0.0","1.0","99.0","","","","343a0001","False"
"15.0","64.0","7.0","0.0","1.0","99.0","Gabriel has in his possession the Ritter family talisman.  He'll never forget that it was regained only through Wolfgang's blood.","גבריאל מחזיק ברשותו את הקמע של משפחת ריטר. הוא לא ישכח לעולם כי הוא הושב מחדש באמצעות דמו של וולפגנג.","","00000001","False"
"15.0","64.0","6.0","0.0","1.0","99.0","The talisman does not open.","הקמע לא נפתח.","","00000001","False"
"15.0","64.0","58.0","0.0","1.0","99.0","The talisman has no writing on it--only the emblems of the lion and the serpent.","על הקמע אין כיתוב--רק סמלי האריה והנחש.","","00000001","False"
"15.0","19.0","7.0","0.0","1.0","99.0","The tracing is of a snake tattoo from Crash's chest.","העתק של קעקוע הנחש מחזהו של קראש.","","00000001","False"
"15.0","19.0","58.0","0.0","1.0","99.0","The snake tattoo tracing says nothing.","על העתק קעקוע הנחש לא כתוב כלום.","","00000001","False"
"15.0","45.0","7.0","0.0","1.0","99.0","This device is called a tracker.  Gabriel remembers a time when he and Mosely used it (illegally) with a couple of babes in a white convertible.","למכשיר קוראים איתורן. גבריאל זוכר אפילו פעם שהוא ומוזלי השתמשו בו (באופן לא חוקי) על קבוצה של בחורות בקבריולט לבנה.","","00000001","False"
"15.0","45.0","7.0","0.0","2.0","99.0","It operates as follows: the signal device attaches to an object (such as a car).  The signal device emits a signal that appears on the tracker L.E.D., allowing the object to be tracked.","זה עובד באופן הבא: מצמידים את מכשיר האיתות לעצם כלשהו (למשל מכונית). מכשיר האיתות משדר אותות שמופיעים על מסך האיתורן, מה שמאפשר לאתר את העצם.","","00000001","False"
"15.0","45.0","6.0","0.0","1.0","99.0","The tracker doesn't open.","האיתורן לא נפתח.","","00000001","False"
"15.0","45.0","8.0","20.0","1.0","99.0","It would be useless to turn the tracker on here.","יהיה זה חסר טעם להפעיל כאן את האיתורן.","","00000001","False"
"15.0","45.0","8.0","19.0","1.0","3.0","!!!Do not print this. Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","45.0","58.0","0.0","1.0","99.0","It says ""Made in Japan.""","רשום ""תוצרת יפן.""","","00000001","False"
"15.0","45.0","60.0","0.0","1.0","99.0","","","","2e2d0001","False"
"15.0","12.0","7.0","0.0","1.0","99.0","The tweezers from the book shop are an old stainless steel pair that Gabriel's had forever.","הפינצטה הישנה מחנות הספרים עשויה פלדת אל-חלד ודומה כי היא אצל גבריאל מאז ומתמיד.","","00000001","False"
"15.0","12.0","35.0","14.0","1.0","99.0","","","","27030e01","False"
"15.0","12.0","35.0","16.0","1.0","99.0","","","","27031001","False"
"15.0","12.0","35.0","15.0","1.0","99.0","","","","27030f01","False"
"15.0","39.0","7.0","0.0","1.0","99.0","The veil belongs to the fortuneteller.  It's covered with shiny, iridescent sequins.","הרעלה שייכת למגדת העתידות. היא מעוטרת בנצנצים צבעוניים נוצצים.","","00000001","False"
"15.0","39.0","7.0","41.0","1.0","99.0","","","","27070001","False"
"15.0","39.0","7.0","41.0","2.0","99.0","(RRCC)There's a snake scale caught on the veil.","קשקש נחש נתפס ברעלה.","","00000000","False"
"15.0","39.0","4.0","0.0","1.0","99.0","Gabriel examines the veil with the magnifying glass.","גבריאל בוחן את הרעלה בזכוכית המגדלת.","","00000001","False"
"15.0","39.0","3.0","14.0","1.0","99.0","Gabriel has no reason to use the tweezers on the veil at the moment.","לגבריאל אין סיבה מוצדקת להשתמש בפינצטה על הרעלה בשלב זה.","","00000001","False"
"15.0","39.0","3.0","16.0","1.0","99.0","Gabriel has already removed the scale from the veil.","גבריאל כבר הסיר את הקשקש מהרעלה.","","00000001","False"
"15.0","39.0","3.0","15.0","1.0","99.0","Gabriel carefully uses the tweezers to remove the snake scale from the veil.","גבריאל אוחז בפינצטה בזהירות ומסיר את קשקש הנחש מהרעלה.","","00000001","False"
"15.0","16.0","7.0","0.0","1.0","99.0","","","","52070001","False"
"15.0","16.0","6.0","0.0","1.0","99.0","","","","17060001","False"
"15.0","16.0","58.0","0.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","22.0","7.0","0.0","1.0","99.0","It's the official police file containing the partial patterns from the Voodoo Murders.","זהו תיק משטרתי רשמי המכיל את התבניות החלקיות מרציחות הוודו.","","00000001","False"
"15.0","22.0","7.0","0.0","2.0","99.0","The folder is marked with the warning, ""Not to leave the Police Station.""","על התיקייה רשומה אזהרה, ""אין להוציא מתחומי התחנה.""","","00000001","False"
"15.0","22.0","6.0","0.0","1.0","99.0","Gabriel opens and reads the police file.","גבריאל פותח וקורא את התיק המשטרתי.","","00000001","False"
"15.0","22.0","58.0","0.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","23.0","7.0","0.0","1.0","99.0","Gabriel has a photocopy of the official police file containing the partial patterns from the Voodoo Murders.","לגבריאל יש עותק של התיק המשטרתי המכיל את התבניות החלקיות מרציחות הוודו.","","00000001","False"
"15.0","23.0","6.0","0.0","1.0","99.0","The single sheet of paper doesn't need to be opened.","אין צורך לפתוח גיליון נייר בודד.","","00000001","False"
"15.0","23.0","58.0","0.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","24.0","7.0","0.0","1.0","99.0","The reconstructed vévé was done for Gabriel by a technical artist.","הווה המשוחזר הוכן עבור גבריאל על ידי אמן טכני.","","00000001","False"
"15.0","24.0","6.0","0.0","1.0","99.0","","","","17060001","False"
"15.0","24.0","58.0","0.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","20.0","7.0","7.0","1.0","99.0","It's Gabriel's sketch of the series of crosses from the Laveau tomb wall.","הרישום של סדרת הצלבים שגבריאל העתיק מכותל הקבר של לוואו.","","00000001","False"
"15.0","20.0","7.0","8.0","1.0","99.0","It's Gabriel's sketch of the series of crosses from the Laveau tomb wall--with Magentia Moonbeam's translation penciled in.","הרישום של סדרת הצלבים שגבריאל העתיק מכותל הקבר של לוואו--מפוענח בעפרונה של מגנטיה קרן-ירח.","","00000001","False"
"15.0","20.0","58.0","7.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","20.0","58.0","8.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","20.0","59.0","9.0","1.0","99.0","Gabriel checks the two messages for duplicate symbols, and transfers the letters from the matches to the new message.","גבריאל בודק אם קיימים סימנים כפולים בשתי ההודעות, ומעביר את האותיות מההתאמות להודעה חדשה.","","00000001","False"
"15.0","20.0","59.0","9.0","2.0","99.0","He finds that he has the translation for all of the symbols except for three.","הוא מוצא כי כל הסמלים פוענחו לבד משלושה.","","00000001","False"
"15.0","20.0","59.0","10.0","1.0","99.0","Gabriel has already transferred the letters for all of the symbols that match.","גבריאל כבר העביר את האותיות של כל הסמלים התואמים.","","00000001","False"
"15.0","21.0","7.0","9.0","1.0","99.0","It's Gabriel's sketch of the new series of crosses from the Laveau tomb wall.","רישום של סדרות הצלבים החדשות בכותל קברה של לוואו.","","00000001","False"
"15.0","21.0","7.0","10.0","1.0","99.0","Gabriel sketched a new series of crosses from the Laveau tomb, and added what letters he could match from Moonbeam's translations.","גבריאל משרטט את סדרות הצלבים החדשות בקבר לוואו, ומוסיף את האותיות התואמות מתרגומה של קרן-ירח.","","00000001","False"
"15.0","21.0","58.0","9.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","21.0","58.0","10.0","1.0","3.0","!!!Do not print this.  Comment msg only.","!!!Do not print this.  Comment msg only.","","00000001","False"
"15.0","21.0","40.0","9.0","1.0","99.0","","","","143b0901","False"
"15.0","21.0","40.0","10.0","1.0","99.0","","","","143b0a01","False"
"15.0","35.0","7.0","0.0","1.0","99.0","(RRCC)Wolfgang Ritter's phone number, written in Grace's pretty scrawl.","מספר הטלפון של וולפגנג ריטר, כתוב בכתב ידה המקסים של גרייס.","","00000001","False"
"15.0","35.0","6.0","0.0","1.0","99.0","The small note cannot be opened.","לא ניתן לפתוח את הפתק הקטן.","","00000001","False"
"15.0","35.0","58.0","0.0","1.0","99.0","The number written on the note is:  49-09-324-3333.","המספר שכתוב על הפתק הוא: 49-09-324-3333.","","00000001","False"
"18.0","1.0","0.0","0.0","1.0","1.0","""(THESE NEXT LINES ARE TRIGGERED WHEN PLAYER CLICKS ITEMS ON GABRIEL)I've already got it.""","""כבר יש לי את זה.""","","00000001","False"
