"room","idx","original","translated","comments"
"35","52","YUCKK! It tastes like... well, not data. That's for sure.","איכסה! יש לזה טעם של... ובכן, לא נתונים. זה בטוח.",""
"35","53","The cartridge snaps neatly into the slot and the screen comes alive.","המחסנית שוקעת ברכות בחריץ והמסך מתעורר לחיים.",""
"35","54","LOADING","טוען",""
"35","55","Whoever shall read this: My name is Dr. Slash Vohaul, I am a scientist with The Star Generator Project aboard the Starlab Arcada.","מי שלא קורא את זה: אני ד""ר סלאש וואהל, מדען בפרויקט מחולל הכוכבים על סיפונה של מעבדת החלל ארקדה.",""
"35","56","We have just successfully completed development and testing of The Star Generator. During this time I have come to believe that our progress has been monitored by others. I fear that the Sariens may have learned of our mission.","זה עתה סיימנו בהצלחה לפתח ולבדוק את מחולל הכוכבים. במשך הזמן הגעתי למסקנה שעוקבים אחרינו. חוששני כי הסרייאנים למדו אודות משימתנו.",""
"35","57","If my fears prove true, The Star Generator and the people of our universe are in serious jeopardy.","והיה וחששותי יתבררו כנכונים, מחולל הכוכבים וכל האנשים על פני היקום נתונים בסכנה איומה.",""
"35","58","The Star Generator is a miraculous device. Used as intended, it will help preserve life for eons to come.","מחולל הכוכבים הינו מכשיר מופלא. בשימוש ראוי ומושכל, הוא יציל חיי אדם למשך דורות רבים.",""
"35","59","Used as a device for evil, it would cause the destruction of millions of lives and enslave all who oppose the Sariens.","אולם בשימוש ציני ומרושע, הוא עלול לגרום להשמדתם של מליוני בני אדם ושעבודם של כל מתנגדי הסראיינים.",""
"35","60","Encoded within this cartridge are all the plans and specifications for the construction of the Star Generator.","בתוך המחסנית מקודדים כל התוכניות והמפרטים לבניית מחולל הכוכבים.",""
"35","61","Should any disaster befall the Star Generator project, scientists would be able to create a duplicate of the Star Generator with this information. ","למקרה שאסון יפקוד את פרויקט מחולל הכוכבים, יוכלו המדענים ליצור העתק של מחולל הכוכבים באמצעות המידע הזה.",""
"35","62","Please guard it with your life and return it to the Xenon ruling body as quickly as possible.","אנא שמרו עליו כבבת עיניכם והשיבוהו אל מועצת חכמי זנון בהקדם האפשרי.",""
"35","63","Important note:
The Star Generator is capable of self-destruction. This was introduced to the system as a precaution. To activate it one must enter the code:
%4d","הודעה חשובה:
מחולל הכוכבים מצויד במנגנון השמדה עצמית. הדבר נוסף למערכת כאמצעי זהירות. על מנת להפעילו יש להקיש את הקוד: %4d",""
"35","64","A five minute time will begin to count down. Beware - anyone within five kilometers of the Star Generator will be in danger once the timer has been initiated. Please be careful and GOOD LUCK !","תחל ספירה לאחור בת חמש דקות. זהירות - כל אשר ימצא בטווח חמישה ק""מ ממחולל הכוכבים כאשר תגיע שעת האפס, דמו בראשו. בבקשה נקטו במשנה זהירות ושיהיה המון בהצלחה!",""
"35","65","You note with satisfaction that the skimmer smells exactly like you expected it to.","אתה רושם לעצמך בסיפוק שהרחפת מריחה בדיוק כמו שציפית שתריח.",""
"35","66","Raw skimmer is not one of your favorite dishes.","רחפת גולמית אינה אחת מהמנות האהובות עליך.",""
"35","67","The skimmer doesn't appear to activate by voice. See if there's a key.","הרחפת אינה מופעלת באמצעות פקודות קוליות. נסה למצוא מפתח.",""
"35","68","Smells like fresh spray paint.","מריח כמו תרסיס צבע טרי.",""
"35","69","You're not that hungry.","אתה לא עד כדי כך רעב.",""
"35","70","The ladder has nothing to say to you.","לסולם אין מה לומר לך.",""
"35","71","You can't reach them.","אתה לא יכול להגיע אליהם.",""
"35","72","The faint scent of burning dust surrounds the tubes.","ריח קלוש של אבק שרוף אופף את הצינורות.",""
"35","73","Your tongue would probably stick to those like chops on a griddle.","הלשון שלך תידבק אליהם כמו סטייק על הגריל.",""
"35","74","Although bright, the glass tubes have little light to shed upon your current situation. In short, they are not sparkling conversationalists.","למרות הבוהק הזוהר, צינורות הזכוכית יכולים לשפוך מעט מאוד אור על מצבך הנוכחי. או במילים אחרות, הם אינם בני שיח תוססים.",""
"35","75","Don't bother the guy - he's busy.","אל תשגע את הבחור - הוא עסוק.",""
"35","76","The underarm odor potential of this Keronian is truly staggering. Too bad this place has never heard of deodorant.","צחנת בית השחי הפונטציאלית של קרוניאני זה בהחלט מטלטלת. חבל מאד שלא שמעו על דיאורדורנט במקום הזה.",""
"35","77","He's got a wrench, and he knows how to use it.","יש לו מפתח ברגים, והוא יודע להשתמש בו.",""
"35","78","He doesn't seem interested in your money. This company must pay pretty well.","לא נראה שהוא מעוניין בכסף שלך. החברה שלו משלמת טוב כנראה.",""
"35","79","He's seen a million of these. So what?","הוא ראה מליונים כאלה. אז מה?",""
"35","80","He's really too absorbed in his work to pay any attention to the widget.","הוא יותר מדי מסור לעבודתו מכדי להקדיש תשומת לב כלשהי לרכיב.",""
"35","81","Since this guy has nothing to say to you anyway, translating it will probably amount to about the same thing.","מאחר ולבחור אין שום דבר לומר לך בין כה וכה, תרגום שלו יסתכם פחות או יותר באותו דבר.",""
"35","82","He's just too busy to care that you're making such a generous gesture.","הוא יותר מדי עסוק מכדי להתייחס למחוות הנדיבות שלך.",""
"35","83","The young Keronian is not interested in seeing your toys.","הקרוניאני הצעיר לא מתעניין בצעצועיך.",""
"35","84","He probably doesn't want you to fool with it.","הוא כנראה לא רוצה שתשטה בו.",""
"35","85","When ARE you going to learn not to put strange things in your mouth?","מתי תלמד לא להכניס דברים מוזרים לפה?",""
"35","86","There's no fuel odor - this puppy runs on fourteen D cells and a nine volt.","אין ריח של דלק - הכלבלב הזה פועל על ארבעה עשר סוללות ותשע וולט.",""
"35","87","What's the point of talking to this thing?","איזו תועלת תבוא משיחה עם הדבר הזה?",""
"35","88","It's too far away, but don't worry; in this game you will undoubtedly get the shaft at least once.","זה רחוק מדי, אך הסר דאגה; במשחק הזה אתה תצנח לשם לפחות פעם אחת אם לא יותר.",""
"35","89","Oh, let's not and just say we did, OK?","טוב, בוא פשוט נעמיד פנים שעשינו את זה, בסדר?",""
"35","90","The smell of grease in this place seems to come from the shaft's general vicinity.","ריח השמן במקום הזה מגיע מסביבתו הכללית של הפיר.",""
"35","91","There's nothing visible on the computer screen.","שום דבר לא מוצג על מסך המחשב.",""
"35","92","The data is being replayed, but you never have much cared for re-runs, have you?","הנתונים מוקרנים מחדש, אבל אף פעם לא אהבת במיוחד שידורים חוזרים, נכון?",""
"35","93","You might need to insert a data cartridge for this thing to work.","יש להכניס מחסנית תוכן כדי שהדבר הזה יעבוד.",""
"35","94","He doesn't seem interested in shaking hands, though he certainly has enough of them.","נראה שהוא לא מעוניין בלחיצות ידיים, כנראה שהיו לו כאלה די והותר.",""
